id,question,answer,hop_level,gold_context_ids,evidence,reasoning,source_context_id,context_block
q2,Việc nhiễm sởi ảnh hưởng như thế nào đến kết quả xét nghiệm Mantoux?,Việc nhiễm sởi có thể làm giảm phản ứng tuberculin khi thực hiện xét nghiệm Mantoux.,1,"[""9377-8946-2909""]","{""context_1"": ""Nhiễm Sởi có thể ức chế đáp ứng miễn dịch qua trung gian tế bào, làm giảm phản ứng tuberculin khi xét nghiệm Mantoux.""}","Câu hỏi tập trung vào ảnh hưởng của bệnh sởi đối với xét nghiệm Mantoux. Văn bản đã chỉ rõ rằng nhiễm sởi ""làm giảm phản ứng tuberculin khi xét nghiệm Mantoux"", đây là câu trả lời chính xác và đầy đủ.",hop1_ctx3,"[CONTEXT 1]
ID: 9377-8946-2909
Title: Quyết định Về việc ban hành tài liệu chuyên môn “Hướng dẫn chẩn đoán và điều trị bệnh sởi”
Body:
2.7.6. Khởi phát bệnh lao Nhiễm Sởi có thể ức chế đáp ứng miễn dịch qua trung gian tế bào, làm giảm phản ứng tuberculin khi xét nghiệm Mantoux. Ở những bệnh nhân đang nhiễm lao tiềm ẩn nhiễm Sởi có thể tăng nguy cơ kích hoạt bệnh lao phổi.
"
q3,"Đối với bệnh nhân đang nhiễm lao tiềm ẩn, nguy cơ nào có thể tăng lên khi họ bị nhiễm sởi?","Đối với những bệnh nhân đang nhiễm lao tiềm ẩn, việc nhiễm sởi có thể làm tăng nguy cơ kích hoạt bệnh lao phổi.",1,"[""9377-8946-2909""]","{""context_1"": ""Ở những bệnh nhân đang nhiễm lao tiềm ẩn nhiễm Sởi có thể tăng nguy cơ kích hoạt bệnh lao phổi.""}","Câu hỏi đề cập đến nguy cơ cụ thể cho nhóm bệnh nhân nhiễm lao tiềm ẩn khi mắc sởi. Đoạn trích ""Ở những bệnh nhân đang nhiễm lao tiềm ẩn nhiễm Sởi có thể tăng nguy cơ kích hoạt bệnh lao phổi"" đã nêu rõ nguy cơ này.",hop1_ctx3,"[CONTEXT 1]
ID: 9377-8946-2909
Title: Quyết định Về việc ban hành tài liệu chuyên môn “Hướng dẫn chẩn đoán và điều trị bệnh sởi”
Body:
2.7.6. Khởi phát bệnh lao Nhiễm Sởi có thể ức chế đáp ứng miễn dịch qua trung gian tế bào, làm giảm phản ứng tuberculin khi xét nghiệm Mantoux. Ở những bệnh nhân đang nhiễm lao tiềm ẩn nhiễm Sởi có thể tăng nguy cơ kích hoạt bệnh lao phổi.
"
q1,"Cơ quan nào có thẩm quyền cấp giấy chứng nhận đủ điều kiện kinh doanh dược và cấp phép xuất khẩu, nhập khẩu thuốc theo quy định được nêu trong văn bản?","Theo văn bản, Bộ Y tế và Sở Y tế là các cơ quan có thẩm quyền cấp giấy chứng nhận đủ điều kiện kinh doanh dược cho các cơ sở kinh doanh dược cũng như cấp phép nhập khẩu, xuất khẩu thuốc theo quy định.",1,"[""4913-3234-8799""]","{""context_1"": ""Thực hiện các quy định trên, Bộ Y tế và Sở Y tế là các cơ quan có thẩm quyền cấp giấy chứng nhận đủ điều kiện kinh doanh dược cho các cơ sở kinh doanh dược cũng như cấp phép nhập khẩu, xuất khẩu thuốc theo quy định.""}",Câu hỏi yêu cầu xác định cơ quan có thẩm quyền cấp phép trong lĩnh vực dược. Đoạn văn bản trích dẫn đã nêu rõ hai cơ quan có thẩm quyền này là Bộ Y tế và Sở Y tế.,hop1_ctx4,"[CONTEXT 1]
ID: 4913-3234-8799
Title: xin ý kiến về hồ sơ dự thảo Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Dược
Body:
2. Về thuốc phải kiểm soát đặc biệt Nghị định số 54/2017/NĐ-CP và Nghị định số 155/2018/NĐ-CP đã quy định chi tiết một số điều của Luật dược. Từ đó các cơ sở y tế, cơ sở kinh doanh dược đã thực hiện các hoạt động bảo quản, sản xuất, xuất nhập khẩu, pha chế, cấp phát, sử dụng, hủy, giao nhận, vận chuyển, báo cáo về thuốc và nguyên liệu làm thuốc phải kiểm soát đặc biệt theo quy định này. Trên cơ sở quy định do Luật Dược giao, Chính phủ ban hành Nghị định 54/2017/NĐ-CP ngày 08/5/2017, đến năm 2018, sửa đổi một số điều quy định về điều kiện đầu tư kinh doanh theo hướng đơn giản hóa thủ tục hành chính và điều kiện. Thực hiện các quy định trên, Bộ Y tế và Sở Y tế là các cơ quan có thẩm quyền cấp giấy chứng nhận đủ điều kiện kinh doanh dược cho các cơ sở kinh doanh dược cũng như cấp phép nhập khẩu, xuất khẩu thuốc theo quy định. Việc triển khai các thủ tục trên đã được cải cách và dần chuyển sang thực hiện theo hình thức trực tuyến, rút ngắn thời gian xử lý, số lượng cơ sở được cấp phép đều tăng qua các năm.
"
q2,Văn bản đề cập đến những hoạt động nào liên quan đến thuốc và nguyên liệu làm thuốc phải kiểm soát đặc biệt đã được thực hiện theo Nghị định số 54/2017/NĐ-CP và Nghị định số 155/2018/NĐ-CP?,"Các hoạt động liên quan đến thuốc và nguyên liệu làm thuốc phải kiểm soát đặc biệt đã được các cơ sở y tế và cơ sở kinh doanh dược thực hiện bao gồm: bảo quản, sản xuất, xuất nhập khẩu, pha chế, cấp phát, sử dụng, hủy, giao nhận, vận chuyển, và báo cáo.",1,"[""4913-3234-8799""]","{""context_1"": ""Từ đó các cơ sở y tế, cơ sở kinh doanh dược đã thực hiện các hoạt động bảo quản, sản xuất, xuất nhập khẩu, pha chế, cấp phát, sử dụng, hủy, giao nhận, vận chuyển, báo cáo về thuốc và nguyên liệu làm thuốc phải kiểm soát đặc biệt theo quy định này.""}",Câu hỏi yêu cầu liệt kê các hoạt động được quy định đối với thuốc phải kiểm soát đặc biệt. Đoạn văn bản được trích dẫn đã liệt kê đầy đủ các hoạt động này.,hop1_ctx4,"[CONTEXT 1]
ID: 4913-3234-8799
Title: xin ý kiến về hồ sơ dự thảo Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Dược
Body:
2. Về thuốc phải kiểm soát đặc biệt Nghị định số 54/2017/NĐ-CP và Nghị định số 155/2018/NĐ-CP đã quy định chi tiết một số điều của Luật dược. Từ đó các cơ sở y tế, cơ sở kinh doanh dược đã thực hiện các hoạt động bảo quản, sản xuất, xuất nhập khẩu, pha chế, cấp phát, sử dụng, hủy, giao nhận, vận chuyển, báo cáo về thuốc và nguyên liệu làm thuốc phải kiểm soát đặc biệt theo quy định này. Trên cơ sở quy định do Luật Dược giao, Chính phủ ban hành Nghị định 54/2017/NĐ-CP ngày 08/5/2017, đến năm 2018, sửa đổi một số điều quy định về điều kiện đầu tư kinh doanh theo hướng đơn giản hóa thủ tục hành chính và điều kiện. Thực hiện các quy định trên, Bộ Y tế và Sở Y tế là các cơ quan có thẩm quyền cấp giấy chứng nhận đủ điều kiện kinh doanh dược cho các cơ sở kinh doanh dược cũng như cấp phép nhập khẩu, xuất khẩu thuốc theo quy định. Việc triển khai các thủ tục trên đã được cải cách và dần chuyển sang thực hiện theo hình thức trực tuyến, rút ngắn thời gian xử lý, số lượng cơ sở được cấp phép đều tăng qua các năm.
"
q3,Việc triển khai các thủ tục cấp phép trong lĩnh vực dược đã được cải cách như thế nào?,"Việc triển khai các thủ tục cấp phép trong lĩnh vực dược đã được cải cách và dần chuyển sang thực hiện theo hình thức trực tuyến, giúp rút ngắn thời gian xử lý.",1,"[""4913-3234-8799""]","{""context_1"": ""Việc triển khai các thủ tục trên đã được cải cách và dần chuyển sang thực hiện theo hình thức trực tuyến, rút ngắn thời gian xử lý, số lượng cơ sở được cấp phép đều tăng qua các năm.""}","Câu hỏi này về những cải cách trong thủ tục hành chính. Đoạn văn bản cung cấp thông tin trực tiếp rằng các thủ tục đã được cải cách, chuyển sang hình thức trực tuyến và rút ngắn thời gian xử lý.",hop1_ctx4,"[CONTEXT 1]
ID: 4913-3234-8799
Title: xin ý kiến về hồ sơ dự thảo Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Dược
Body:
2. Về thuốc phải kiểm soát đặc biệt Nghị định số 54/2017/NĐ-CP và Nghị định số 155/2018/NĐ-CP đã quy định chi tiết một số điều của Luật dược. Từ đó các cơ sở y tế, cơ sở kinh doanh dược đã thực hiện các hoạt động bảo quản, sản xuất, xuất nhập khẩu, pha chế, cấp phát, sử dụng, hủy, giao nhận, vận chuyển, báo cáo về thuốc và nguyên liệu làm thuốc phải kiểm soát đặc biệt theo quy định này. Trên cơ sở quy định do Luật Dược giao, Chính phủ ban hành Nghị định 54/2017/NĐ-CP ngày 08/5/2017, đến năm 2018, sửa đổi một số điều quy định về điều kiện đầu tư kinh doanh theo hướng đơn giản hóa thủ tục hành chính và điều kiện. Thực hiện các quy định trên, Bộ Y tế và Sở Y tế là các cơ quan có thẩm quyền cấp giấy chứng nhận đủ điều kiện kinh doanh dược cho các cơ sở kinh doanh dược cũng như cấp phép nhập khẩu, xuất khẩu thuốc theo quy định. Việc triển khai các thủ tục trên đã được cải cách và dần chuyển sang thực hiện theo hình thức trực tuyến, rút ngắn thời gian xử lý, số lượng cơ sở được cấp phép đều tăng qua các năm.
"
q1,"Theo văn bản, Bộ Y tế đã ban hành Thông tư nào vào ngày 23/6/2025 để hướng dẫn về chức năng, nhiệm vụ của các cơ quan chuyên môn về y tế?","Vào ngày 23/6/2025, Bộ Y tế đã ban hành Thông tư số 20/2025/TT-BYT để hướng dẫn chức năng, nhiệm vụ, quyền hạn của cơ quan chuyên môn về y tế thuộc Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương và Ủy ban nhân dân xã, phường, đặc khu thuộc tỉnh, thành phố trực thuộc Trung ương.",1,"[""5265-2112-9405""]","{""context_1"": ""Ngày 23/6/2025, Bộ Y tế đã ban hành Thông tư số 20/2025/TT-BYT ngày 23/6/2025 về việc hướng dẫn chức năng, nhiệm vụ, quyền hạn của cơ quan chuyên môn về y tế thuộc Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương và Ủy ban nhân dân xã, phường, đặc khu thuộc tỉnh, thành phố trực thuộc Trung ương.""}","Câu hỏi yêu cầu thông tin về Thông tư mà Bộ Y tế đã ban hành vào ngày 23/6/2025. Đoạn văn bản được trích dẫn đã cung cấp đầy đủ số hiệu, ngày ban hành và nội dung hướng dẫn của Thông tư này, trả lời trực tiếp cho câu hỏi.",hop1_ctx5,"[CONTEXT 1]
ID: 5265-2112-9405
Title: trả lời kiến nghị của cử tri tỉnh Đắk Lắk trước Kỳ họp thứ 9, Quốc hội khóa XV
Body:
3. Kiến nghị, đề xuất với Chính phủ khi triển khai chủ trương, đề án sáp nhập, các Trung tâm y tế cấp huyện chuyển thành Bệnh viện khu vực (liên xã, phường) trực thuộc Sở Y tế quản lý; sáp nhập các trạm y tế cấp xã trực thuộc xã, phường (mới) quản lý, để đảm bảo thăm khám, sơ cứu ban đầu. Thực hiện Kết luận số 137-KL/TW ngày 28/3/2025 của Bộ Chính trị, Ban Bí thư về Đề án sắp xếp tổ chức lại đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương 02 cấp; Nghị quyết số 74/NQ-CP ngày 07/4/2025 của Chính phủ ban hành Kế hoạch thực hiện sắp xếp đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương 02 cấp. Ngày 23/6/2025, Bộ Y tế đã ban hành Thông tư số 20/2025/TT-BYT ngày 23/6/2025 về việc hướng dẫn chức năng, nhiệm vụ, quyền hạn của cơ quan chuyên môn về y tế thuộc Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương và Ủy ban nhân dân xã, phường, đặc khu thuộc tỉnh, thành phố trực thuộc Trung ương. Hiện tại, Bộ Y tế đang khẩn trương xây dựng, xin ý kiến và hoàn thiện Thông tư hướng dẫn chức năng, nhiệm vụ của Trạm y tế cấp xã phù hợp với mô hình tổ chức chính quyền 02 cấp (dự kiến Trạm y tế cấp xã là đơn vị sự nghiệp hoàn chỉnh).
"
q2,"Bộ Y tế đang xây dựng và hoàn thiện văn bản nào để hướng dẫn chức năng, nhiệm vụ của Trạm y tế cấp xã cho phù hợp với mô hình tổ chức chính quyền mới?","Hiện tại, Bộ Y tế đang khẩn trương xây dựng, xin ý kiến và hoàn thiện Thông tư hướng dẫn chức năng, nhiệm vụ của Trạm y tế cấp xã để phù hợp với mô hình tổ chức chính quyền 02 cấp.",1,"[""5265-2112-9405""]","{""context_1"": ""Hiện tại, Bộ Y tế đang khẩn trương xây dựng, xin ý kiến và hoàn thiện Thông tư hướng dẫn chức năng, nhiệm vụ của Trạm y tế cấp xã phù hợp với mô hình tổ chức chính quyền 02 cấp (dự kiến Trạm y tế cấp xã là đơn vị sự nghiệp hoàn chỉnh).""}","Câu hỏi muốn biết văn bản mà Bộ Y tế đang xây dựng liên quan đến Trạm y tế cấp xã. Đoạn văn bản trích dẫn đã nêu rõ rằng Bộ Y tế đang trong quá trình xây dựng và hoàn thiện một Thông tư mới để hướng dẫn chức năng, nhiệm vụ của Trạm y tế cấp xã.",hop1_ctx5,"[CONTEXT 1]
ID: 5265-2112-9405
Title: trả lời kiến nghị của cử tri tỉnh Đắk Lắk trước Kỳ họp thứ 9, Quốc hội khóa XV
Body:
3. Kiến nghị, đề xuất với Chính phủ khi triển khai chủ trương, đề án sáp nhập, các Trung tâm y tế cấp huyện chuyển thành Bệnh viện khu vực (liên xã, phường) trực thuộc Sở Y tế quản lý; sáp nhập các trạm y tế cấp xã trực thuộc xã, phường (mới) quản lý, để đảm bảo thăm khám, sơ cứu ban đầu. Thực hiện Kết luận số 137-KL/TW ngày 28/3/2025 của Bộ Chính trị, Ban Bí thư về Đề án sắp xếp tổ chức lại đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương 02 cấp; Nghị quyết số 74/NQ-CP ngày 07/4/2025 của Chính phủ ban hành Kế hoạch thực hiện sắp xếp đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương 02 cấp. Ngày 23/6/2025, Bộ Y tế đã ban hành Thông tư số 20/2025/TT-BYT ngày 23/6/2025 về việc hướng dẫn chức năng, nhiệm vụ, quyền hạn của cơ quan chuyên môn về y tế thuộc Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương và Ủy ban nhân dân xã, phường, đặc khu thuộc tỉnh, thành phố trực thuộc Trung ương. Hiện tại, Bộ Y tế đang khẩn trương xây dựng, xin ý kiến và hoàn thiện Thông tư hướng dẫn chức năng, nhiệm vụ của Trạm y tế cấp xã phù hợp với mô hình tổ chức chính quyền 02 cấp (dự kiến Trạm y tế cấp xã là đơn vị sự nghiệp hoàn chỉnh).
"
q3,"Theo kiến nghị của cử tri tỉnh Đắk Lắk, các Trung tâm y tế cấp huyện và trạm y tế cấp xã sẽ được sáp nhập và quản lý như thế nào?","Theo kiến nghị, các Trung tâm y tế cấp huyện sẽ được chuyển thành Bệnh viện khu vực (liên xã, phường) và trực thuộc Sở Y tế quản lý; còn các trạm y tế cấp xã sẽ được sáp nhập và trực thuộc xã, phường (mới) quản lý.",1,"[""5265-2112-9405""]","{""context_1"": ""Kiến nghị, đề xuất với Chính phủ khi triển khai chủ trương, đề án sáp nhập, các Trung tâm y tế cấp huyện chuyển thành Bệnh viện khu vực (liên xã, phường) trực thuộc Sở Y tế quản lý; sáp nhập các trạm y tế cấp xã trực thuộc xã, phường (mới) quản lý, để đảm bảo thăm khám, sơ cứu ban đầu.""}","Câu hỏi yêu cầu mô tả mô hình sáp nhập và quản lý được đề xuất cho các cơ sở y tế cấp huyện và xã. Đoạn văn bản trích dẫn đã nêu chính xác nội dung kiến nghị: Trung tâm y tế cấp huyện chuyển thành Bệnh viện khu vực do Sở Y tế quản lý, và trạm y tế cấp xã do xã, phường mới quản lý.",hop1_ctx5,"[CONTEXT 1]
ID: 5265-2112-9405
Title: trả lời kiến nghị của cử tri tỉnh Đắk Lắk trước Kỳ họp thứ 9, Quốc hội khóa XV
Body:
3. Kiến nghị, đề xuất với Chính phủ khi triển khai chủ trương, đề án sáp nhập, các Trung tâm y tế cấp huyện chuyển thành Bệnh viện khu vực (liên xã, phường) trực thuộc Sở Y tế quản lý; sáp nhập các trạm y tế cấp xã trực thuộc xã, phường (mới) quản lý, để đảm bảo thăm khám, sơ cứu ban đầu. Thực hiện Kết luận số 137-KL/TW ngày 28/3/2025 của Bộ Chính trị, Ban Bí thư về Đề án sắp xếp tổ chức lại đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương 02 cấp; Nghị quyết số 74/NQ-CP ngày 07/4/2025 của Chính phủ ban hành Kế hoạch thực hiện sắp xếp đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương 02 cấp. Ngày 23/6/2025, Bộ Y tế đã ban hành Thông tư số 20/2025/TT-BYT ngày 23/6/2025 về việc hướng dẫn chức năng, nhiệm vụ, quyền hạn của cơ quan chuyên môn về y tế thuộc Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương và Ủy ban nhân dân xã, phường, đặc khu thuộc tỉnh, thành phố trực thuộc Trung ương. Hiện tại, Bộ Y tế đang khẩn trương xây dựng, xin ý kiến và hoàn thiện Thông tư hướng dẫn chức năng, nhiệm vụ của Trạm y tế cấp xã phù hợp với mô hình tổ chức chính quyền 02 cấp (dự kiến Trạm y tế cấp xã là đơn vị sự nghiệp hoàn chỉnh).
"
q1,Nội dung chính của dự thảo Thông tư được đề cập trong văn bản là gì?,Dự thảo Thông tư được đề cập trong văn bản quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế.,1,"[""3205-8075-1413""]","{""context_1"": ""V/v đăng tải xin ý kiến đối với dự thảo Thông tư quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế""}","Câu hỏi yêu cầu xác định nội dung của dự thảo Thông tư. Dòng tiêu đề và trích yếu của văn bản đã nêu rõ: 'dự thảo Thông tư quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế', đây chính là nội dung được đề cập.",hop1_ctx6,"[CONTEXT 1]
ID: 3205-8075-1413
Title: V/v đăng tải xin ý kiến đối với dự thảo Thông tư quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế
Body:
BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM THANH TRA BỘ Độc lập - Tự do - Hạnh phúc Số: /TTrB-P3 Hà Nội, ngày tháng năm 2024 V/v đăng tải xin ý kiến đối với dự thảo Thông tư quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế Kính gửi: - Cổng thông tin điện tử Chính phủ; - Công thông tin điện tử Bộ Y tế.
"
q2,Văn bản này được gửi đến những cơ quan nào để đề nghị đăng tải dự thảo Thông tư?,Văn bản này được gửi đến Cổng thông tin điện tử Chính phủ và Cổng thông tin điện tử Bộ Y tế để đề nghị đăng tải dự thảo Thông tư.,1,"[""3205-8075-1413""]","{""context_1"": ""Kính gửi: - Cổng thông tin điện tử Chính phủ; - Công thông tin điện tử Bộ Y tế.""}",Câu hỏi về các cơ quan nhận được văn bản. Phần 'Kính gửi' trong văn bản đã liệt kê rõ hai cơ quan nhận là 'Cổng thông tin điện tử Chính phủ' và 'Công thông tin điện tử Bộ Y tế'.,hop1_ctx6,"[CONTEXT 1]
ID: 3205-8075-1413
Title: V/v đăng tải xin ý kiến đối với dự thảo Thông tư quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế
Body:
BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM THANH TRA BỘ Độc lập - Tự do - Hạnh phúc Số: /TTrB-P3 Hà Nội, ngày tháng năm 2024 V/v đăng tải xin ý kiến đối với dự thảo Thông tư quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế Kính gửi: - Cổng thông tin điện tử Chính phủ; - Công thông tin điện tử Bộ Y tế.
"
q3,Đơn vị nào thuộc Bộ Y tế đã ban hành văn bản đề nghị đăng tải dự thảo Thông tư?,Thanh tra Bộ Y tế là đơn vị đã ban hành văn bản đề nghị đăng tải dự thảo Thông tư.,1,"[""3205-8075-1413""]","{""context_1"": ""BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM THANH TRA BỘ Độc lập - Tự do - Hạnh phúc Số: /TTrB-P3""}","Câu hỏi yêu cầu xác định cơ quan ban hành văn bản. Ngay dưới tên 'BỘ Y TẾ' là tên của đơn vị ban hành trực tiếp, đó là 'THANH TRA BỘ'. Số của văn bản cũng có tiền tố 'TTrB', viết tắt của Thanh tra Bộ.",hop1_ctx6,"[CONTEXT 1]
ID: 3205-8075-1413
Title: V/v đăng tải xin ý kiến đối với dự thảo Thông tư quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế
Body:
BỘ Y TẾ CỘNG HOÀ XÃ HỘI CHỦ NGHĨA VIỆT NAM THANH TRA BỘ Độc lập - Tự do - Hạnh phúc Số: /TTrB-P3 Hà Nội, ngày tháng năm 2024 V/v đăng tải xin ý kiến đối với dự thảo Thông tư quy định về giám định tư pháp theo vụ việc trong lĩnh vực y tế Kính gửi: - Cổng thông tin điện tử Chính phủ; - Công thông tin điện tử Bộ Y tế.
"
